Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,higher_high,lower_low,higher_low,lower_high,lowest_low,highest_high
2024-11-14 03:00:00+00:00,1.268455982208252,1.2693415880203247,1.2683594226837158,1.2684398889541626,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 04:00:00+00:00,1.2684237957000732,1.2685847282409668,1.2680217027664185,1.2683756351470947,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 05:00:00+00:00,1.2683594226837158,1.2689228057861328,1.267603874206543,1.2687939405441284,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 06:00:00+00:00,1.268777847290039,1.2695833444595337,1.2684398889541626,1.2685847282409668,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 07:00:00+00:00,1.2683594226837158,1.2693737745285034,1.2682147026062012,1.2686330080032349,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 08:00:00+00:00,1.268842339515686,1.2692770957946777,1.2668811082839966,1.2668811082839966,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 09:00:00+00:00,1.2670738697052002,1.267539620399475,1.2657426595687866,1.2657747268676758,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 10:00:00+00:00,1.2657105922698975,1.265854835510254,1.262977123260498,1.264222502708435,0,0.0,0.0,False,True,True,False,False,False
2024-11-14 11:00:00+00:00,1.2642863988876343,1.2659670114517212,1.2631206512451172,1.2659670114517212,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 12:00:00+00:00,1.2657586336135864,1.2672022581100464,1.265358328819275,1.2665764093399048,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 13:00:00+00:00,1.2664639949798584,1.2679253816604614,1.2646381855010986,1.2657266855239868,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 14:00:00+00:00,1.2660791873931885,1.2701799869537354,1.2660791873931885,1.2692770957946777,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 15:00:00+00:00,1.2694543600082397,1.2710840702056885,1.268842339515686,1.2709063291549683,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 16:00:00+00:00,1.270809531211853,1.271876335144043,1.2700347900390625,1.270551085472107,0,0.0,0.0,True,False,False,True,False,False
2024-11-14 17:00:00+00:00,1.2704219818115234,1.2706964015960693,1.269905686378479,1.2703090906143188,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 18:00:00+00:00,1.27048659324646,1.27048659324646,1.2686814069747925,1.2686975002288818,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 19:00:00+00:00,1.2687618732452393,1.2693415880203247,1.2685364484786987,1.2689549922943115,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 20:00:00+00:00,1.2682790756225586,1.2682790756225586,1.2649260759353638,1.2656145095825195,0,0.0,0.0,False,True,True,False,False,False
2024-11-14 21:00:00+00:00,1.2658227682113647,1.2668169736862183,1.26558256149292,1.26675283908844,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 22:00:00+00:00,1.2665603160858154,1.2672343254089355,1.2663518190383911,1.266688585281372,0,0.0,0.0,False,False,False,False,False,False
2024-11-14 23:00:00+00:00,1.266640543937683,1.2670094966888428,1.265854835510254,1.266447901725769,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 00:00:00+00:00,1.2664319276809692,1.2667688131332397,1.2657105922698975,1.266255497932434,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 01:00:00+00:00,1.26603102684021,1.2672183513641357,1.265934944152832,1.2665603160858154,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 02:00:00+00:00,1.2667367458343506,1.267748475074768,1.2667367458343506,1.2676199674606323,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 03:00:00+00:00,1.2676199674606323,1.2682468891143799,1.2675718069076538,1.267603874206543,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 04:00:00+00:00,1.2675074338912964,1.2680699825286865,1.2674272060394287,1.267812728881836,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 05:00:00+00:00,1.2677806615829468,1.267909288406372,1.2672343254089355,1.2675718069076538,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 06:00:00+00:00,1.2673307657241821,1.2690516710281372,1.2668330669403076,1.2683594226837158,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 07:00:00+00:00,1.2678771018981934,1.268729567527771,1.2670577764511108,1.2670577764511108,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 08:00:00+00:00,1.2666244506835938,1.2669775485992432,1.265854835510254,1.2662235498428345,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 09:00:00+00:00,1.26639986038208,1.2675074338912964,1.2650381326675415,1.265358328819275,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 10:00:00+00:00,1.2651021480560303,1.268182635307312,1.2651021480560303,1.2676842212677002,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 11:00:00+00:00,1.2674753665924072,1.2696961164474487,1.2669775485992432,1.2691805362701416,0,0.0,0.0,True,False,False,True,False,False
2024-11-15 12:00:00+00:00,1.2689871788024902,1.269293189048767,1.266800880432129,1.2677323818206787,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 13:00:00+00:00,1.267909288406372,1.2686330080032349,1.2646541595458984,1.2649900913238525,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 14:00:00+00:00,1.2649900913238525,1.2653422355651855,1.2629133462905884,1.2639188766479492,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 15:00:00+00:00,1.2634397745132446,1.2634717226028442,1.261702299118042,1.2629930973052979,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 16:00:00+00:00,1.2629293203353882,1.264222502708435,1.261957049369812,1.2625625133514404,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 17:00:00+00:00,1.262977123260498,1.2637271881103516,1.262482762336731,1.2627538442611694,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 18:00:00+00:00,1.2627220153808594,1.2632642984390259,1.261734127998352,1.262977123260498,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 19:00:00+00:00,1.262977123260498,1.2631046772003174,1.2614316940307617,1.2614316940307617,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 20:00:00+00:00,1.261193037033081,1.2612885236740112,1.2598425149917603,1.2606525421142578,0,0.0,0.0,False,True,True,False,False,False
2024-11-15 21:00:00+00:00,1.2606525421142578,1.262148141860962,1.2604777812957764,1.2619411945343018,0,0.0,0.0,False,False,False,False,False,False
2024-11-15 22:00:00+00:00,1.262179970741272,1.262179970741272,1.262179970741272,1.262179970741272,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 00:00:00+00:00,1.261845588684082,1.2638391256332397,1.2616544961929321,1.2638391256332397,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 01:00:00+00:00,1.2638869285583496,1.2641905546188354,1.2632323503494263,1.2634717226028442,0,0.0,0.0,True,False,False,True,False,False
2024-11-18 02:00:00+00:00,1.2635196447372437,1.2639987468719482,1.2629930973052979,1.2635835409164429,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 03:00:00+00:00,1.263567566871643,1.2637592554092407,1.262148141860962,1.2625465393066406,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 04:00:00+00:00,1.2626103162765503,1.2635196447372437,1.262434959411621,1.2634239196777344,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 05:00:00+00:00,1.2633600234985352,1.2634079456329346,1.26264226436615,1.2630728483200073,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 06:00:00+00:00,1.263008952140808,1.2640626430511475,1.2629611492156982,1.2638709545135498,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 07:00:00+00:00,1.2638869285583496,1.263934850692749,1.2621641159057617,1.2627698183059692,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 08:00:00+00:00,1.2627378702163696,1.2630728483200073,1.2615749835968018,1.262036681175232,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 09:00:00+00:00,1.261845588684082,1.2635356187820435,1.2616068124771118,1.2630409002304077,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 10:00:00+00:00,1.262977123260498,1.2630887031555176,1.2616386413574219,1.2629133462905884,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 11:00:00+00:00,1.2629611492156982,1.263024926185608,1.2614316940307617,1.261957049369812,0,0.0,0.0,False,True,True,False,False,False
2024-11-18 12:00:00+00:00,1.262036681175232,1.2629133462905884,1.261813759803772,1.2627060413360596,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 13:00:00+00:00,1.2625784873962402,1.2630568742752075,1.2621322870254517,1.2624667882919312,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 14:00:00+00:00,1.262482762336731,1.2636793851852417,1.2620208263397217,1.2631685733795166,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 15:00:00+00:00,1.2632005214691162,1.264302372932434,1.2622597217559814,1.2640626430511475,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 16:00:00+00:00,1.2640786170959473,1.2661913633346558,1.2640626430511475,1.2661913633346558,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 17:00:00+00:00,1.2663036584854126,1.2668811082839966,1.2654544115066528,1.266640543937683,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 18:00:00+00:00,1.266592264175415,1.2681182622909546,1.266544222831726,1.2680699825286865,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 19:00:00+00:00,1.2681503295898438,1.2686975002288818,1.2670416831970215,1.2672985792160034,0,0.0,0.0,True,False,False,True,False,False
2024-11-18 20:00:00+00:00,1.2672665119171143,1.2678449153900146,1.2672665119171143,1.2673789262771606,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 21:00:00+00:00,1.267539620399475,1.2681987285614014,1.267539620399475,1.2678449153900146,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 22:00:00+00:00,1.2677323818206787,1.2681503295898438,1.267603874206543,1.2680217027664185,0,0.0,0.0,False,False,False,False,False,False
2024-11-18 23:00:00+00:00,1.268005609512329,1.268005609512329,1.2672826051712036,1.267909288406372,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 00:00:00+00:00,1.267909288406372,1.2679253816604614,1.2667688131332397,1.2668330669403076,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 01:00:00+00:00,1.266849160194397,1.2677806615829468,1.2666724920272827,1.2676520347595215,0,0.0,0.0,False,True,True,False,False,False
2024-11-19 02:00:00+00:00,1.2677645683288574,1.2679413557052612,1.2672985792160034,1.2677003145217896,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 03:00:00+00:00,1.2677645683288574,1.2687618732452393,1.267748475074768,1.2685364484786987,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 04:00:00+00:00,1.2685526609420776,1.268890619277954,1.2674272060394287,1.2674592733383179,0,0.0,0.0,True,False,False,True,False,False
2024-11-19 05:00:00+00:00,1.2674753665924072,1.2674753665924072,1.2668169736862183,1.2669293880462646,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 06:00:00+00:00,1.2669293880462646,1.26797354221344,1.2668651342391968,1.2677645683288574,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 07:00:00+00:00,1.2677645683288574,1.267861008644104,1.2664639949798584,1.26739501953125,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 08:00:00+00:00,1.2672183513641357,1.267909288406372,1.265262246131897,1.2654223442077637,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 09:00:00+00:00,1.2655024528503418,1.265982985496521,1.2615113258361816,1.2630409002304077,0,0.0,0.0,False,True,True,False,False,False
2024-11-19 10:00:00+00:00,1.2629133462905884,1.2647820711135864,1.2627060413360596,1.2635995149612427,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 11:00:00+00:00,1.2636314630508423,1.2642384767532349,1.2627378702163696,1.2634717226028442,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 12:00:00+00:00,1.263567566871643,1.264430284500122,1.2630409002304077,1.264430284500122,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 13:00:00+00:00,1.2644143104553223,1.2654062509536743,1.2634397745132446,1.2634557485580444,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 14:00:00+00:00,1.2634079456329346,1.265310287475586,1.2630728483200073,1.264222502708435,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 15:00:00+00:00,1.26385498046875,1.2670738697052002,1.263248324394226,1.2665764093399048,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 16:00:00+00:00,1.2664800882339478,1.2677806615829468,1.2663837671279907,1.2667688131332397,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 17:00:00+00:00,1.266592264175415,1.2681503295898438,1.266592264175415,1.2671701908111572,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 18:00:00+00:00,1.2671059370040894,1.267861008644104,1.266255497932434,1.2677966356277466,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 19:00:00+00:00,1.2678931951522827,1.2681182622909546,1.266993522644043,1.2678449153900146,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 20:00:00+00:00,1.2676360607147217,1.2684398889541626,1.2675718069076538,1.2678931951522827,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 21:00:00+00:00,1.267812728881836,1.2685686349868774,1.2676681280136108,1.268343448638916,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 22:00:00+00:00,1.2682307958602905,1.268295168876648,1.2678771018981934,1.2679896354675293,0,0.0,0.0,False,False,False,False,False,False
2024-11-19 23:00:00+00:00,1.2680538892745972,1.269422173500061,1.2680538892745972,1.269422173500061,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 00:00:00+00:00,1.2694865465164185,1.269599437713623,1.2686814069747925,1.2686814069747925,0,0.0,0.0,True,False,False,False,False,False
2024-11-20 01:00:00+00:00,1.2689228057861328,1.2691644430160522,1.2684882879257202,1.2688745260238647,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 02:00:00+00:00,1.2689871788024902,1.2693899869918823,1.2688262462615967,1.2689871788024902,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 03:00:00+00:00,1.2690032720565796,1.2691805362701416,1.2680860757827759,1.2682468891143799,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 04:00:00+00:00,1.2682147026062012,1.2689228057861328,1.2680217027664185,1.2687618732452393,0,0.0,0.0,False,False,True,False,False,False
2024-11-20 05:00:00+00:00,1.2687618732452393,1.2690677642822266,1.268455982208252,1.2684721946716309,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 06:00:00+00:00,1.2684078216552734,1.269261121749878,1.2680860757827759,1.26874577999115,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 07:00:00+00:00,1.2702605724334717,1.2714719772338867,1.26966392993927,1.26966392993927,0,0.0,0.0,True,False,False,True,False,False
2024-11-20 08:00:00+00:00,1.269712209701538,1.269712209701538,1.2675557136535645,1.2677003145217896,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 09:00:00+00:00,1.2674753665924072,1.2682147026062012,1.2664639949798584,1.2670416831970215,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 10:00:00+00:00,1.2669775485992432,1.26739501953125,1.2657747268676758,1.266175389289856,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 11:00:00+00:00,1.2660471200942993,1.2661913633346558,1.26511812210083,1.2661913633346558,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 12:00:00+00:00,1.2663357257843018,1.2673146724700928,1.2663357257843018,1.2669453620910645,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 13:00:00+00:00,1.2668330669403076,1.2675235271453857,1.2664639949798584,1.2674272060394287,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 14:00:00+00:00,1.2674914598464966,1.2674914598464966,1.2642544507980347,1.264430284500122,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 15:00:00+00:00,1.2643663883209229,1.2662074565887451,1.2642065286636353,1.2652462720870972,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 16:00:00+00:00,1.2654383182525635,1.2655985355377197,1.263248324394226,1.2640306949615479,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 17:00:00+00:00,1.2637592554092407,1.2662074565887451,1.2632323503494263,1.2654863595962524,0,0.0,0.0,False,True,True,False,False,False
2024-11-20 18:00:00+00:00,1.2654383182525635,1.2655184268951416,1.264222502708435,1.2649260759353638,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 19:00:00+00:00,1.2649900913238525,1.265166163444519,1.2645741701126099,1.2648460865020752,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 20:00:00+00:00,1.2647502422332764,1.2647660970687866,1.2643823623657227,1.2645741701126099,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 21:00:00+00:00,1.2647502422332764,1.2653743028640747,1.2646541595458984,1.265310287475586,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 22:00:00+00:00,1.2655024528503418,1.2657907009124756,1.2651021480560303,1.265310287475586,0,0.0,0.0,False,False,False,False,False,False
2024-11-20 23:00:00+00:00,1.265214204788208,1.2654703855514526,1.26511812210083,1.2654703855514526,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 00:00:00+00:00,1.2655985355377197,1.2658227682113647,1.2651821374893188,1.2655184268951416,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 01:00:00+00:00,1.2655344009399414,1.2659510374069214,1.2654544115066528,1.2654863595962524,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 02:00:00+00:00,1.2655344009399414,1.265854835510254,1.2651821374893188,1.2655184268951416,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 03:00:00+00:00,1.2655503749847412,1.2659510374069214,1.265310287475586,1.2658867835998535,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 04:00:00+00:00,1.2659189701080322,1.2660471200942993,1.2652782201766968,1.2655024528503418,0,0.0,0.0,True,False,False,False,False,False
2024-11-21 05:00:00+00:00,1.2655024528503418,1.2655503749847412,1.2650221586227417,1.2650861740112305,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 06:00:00+00:00,1.2650861740112305,1.2657747268676758,1.2647181749343872,1.2654062509536743,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 07:00:00+00:00,1.265262246131897,1.265262246131897,1.2639987468719482,1.2648781538009644,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 08:00:00+00:00,1.2648301124572754,1.2649421691894531,1.2632802724838257,1.2643184661865234,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 09:00:00+00:00,1.2640306949615479,1.2640306949615479,1.2624667882919312,1.2632642984390259,0,0.0,0.0,False,False,True,False,False,False
2024-11-21 10:00:00+00:00,1.2632802724838257,1.2635036706924438,1.2626581192016602,1.263008952140808,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 11:00:00+00:00,1.263296127319336,1.265166163444519,1.2631524801254272,1.2636632919311523,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 12:00:00+00:00,1.2639508247375488,1.2643823623657227,1.2631845474243164,1.2639667987823486,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 13:00:00+00:00,1.264014720916748,1.2656785249710083,1.263375997543335,1.2649421691894531,0,0.0,0.0,True,False,False,False,False,False
2024-11-21 14:00:00+00:00,1.2649741172790527,1.2650221586227417,1.2623074054718018,1.2634239196777344,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 15:00:00+00:00,1.2637752294540405,1.2650381326675415,1.261765956878662,1.2619411945343018,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 16:00:00+00:00,1.261765956878662,1.2621641159057617,1.2587958574295044,1.2588751316070557,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 17:00:00+00:00,1.258605718612671,1.2602394819259644,1.257735013961792,1.2599854469299316,0,0.0,0.0,False,True,False,False,False,False
2024-11-21 18:00:00+00:00,1.2600648403167725,1.260493516921997,1.2592238187789917,1.2602235078811646,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 19:00:00+00:00,1.2601759433746338,1.260398268699646,1.2592872381210327,1.2603347301483154,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 20:00:00+00:00,1.2603188753128052,1.2606048583984375,1.2596044540405273,1.2597472667694092,0,0.0,0.0,False,False,False,True,False,False
2024-11-21 21:00:00+00:00,1.2596362829208374,1.2596997022628784,1.2587324380874634,1.2589701414108276,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 22:00:00+00:00,1.259303092956543,1.2593189477920532,1.258985996246338,1.2591445446014404,0,0.0,0.0,False,False,False,False,False,False
2024-11-21 23:00:00+00:00,1.259176254272461,1.259176254272461,1.2584155797958374,1.2584155797958374,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 00:00:00+00:00,1.2586374282836914,1.2591603994369507,1.2584948539733887,1.2590652704238892,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 01:00:00+00:00,1.2590652704238892,1.2594457864761353,1.258669137954712,1.258669137954712,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 02:00:00+00:00,1.2588592767715454,1.2590335607528687,1.2582098245620728,1.2587007284164429,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 03:00:00+00:00,1.2588433027267456,1.2594140768051147,1.2584631443023682,1.2585898637771606,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 04:00:00+00:00,1.2584631443023682,1.2587641477584839,1.2580832242965698,1.2585581541061401,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 05:00:00+00:00,1.2584948539733887,1.2584948539733887,1.2567076683044434,1.2569762468338013,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 06:00:00+00:00,1.2568340301513672,1.2573713064193726,1.2566444873809814,1.2572448253631592,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 07:00:00+00:00,1.2557765245437622,1.2575136423110962,1.2553036212921143,1.2573238611221313,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 08:00:00+00:00,1.2573397159576416,1.2580515146255493,1.2559500932693481,1.2559500932693481,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 09:00:00+00:00,1.2554140090942383,1.2554140090942383,1.2503907680511475,1.251752495765686,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 10:00:00+00:00,1.251251220703125,1.2539185285568237,1.2488292455673218,1.2536827325820923,0,0.0,0.0,False,True,True,False,False,False
2024-11-22 11:00:00+00:00,1.2534626722335815,1.2534626722335815,1.2508443593978882,1.2510634660720825,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 12:00:00+00:00,1.251564383506775,1.2516584396362305,1.2502501010894775,1.25101637840271,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 13:00:00+00:00,1.2512825727462769,1.2524893283843994,1.2510789632797241,1.2521443367004395,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 14:00:00+00:00,1.2521913051605225,1.2531956434249878,1.251517415046692,1.2517681121826172,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 15:00:00+00:00,1.2520345449447632,1.2537612915039062,1.2516272068023682,1.2526775598526,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 16:00:00+00:00,1.252787470817566,1.252787470817566,1.2508912086486816,1.2515487670898438,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 17:00:00+00:00,1.2515957355499268,1.2531170845031738,1.251564383506775,1.2531170845031738,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 18:00:00+00:00,1.2530386447906494,1.2535254955291748,1.2525991201400757,1.2526618242263794,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 19:00:00+00:00,1.2526148557662964,1.2529287338256836,1.2523481845855713,1.2528972625732422,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 20:00:00+00:00,1.2525677680969238,1.2531956434249878,1.2523010969161987,1.2531956434249878,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 21:00:00+00:00,1.2530386447906494,1.2534940242767334,1.2529758214950562,1.253007173538208,0,0.0,0.0,False,False,False,False,False,False
2024-11-22 22:00:00+00:00,1.2535884380340576,1.2535884380340576,1.2535884380340576,1.2535884380340576,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 00:00:00+00:00,1.259176254272461,1.25985848903656,1.2588751316070557,1.2596997022628784,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 01:00:00+00:00,1.2595410346984863,1.2604142427444458,1.259239673614502,1.2593666315078735,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 02:00:00+00:00,1.2594616413116455,1.260668396949768,1.2592555284500122,1.260191798210144,0,0.0,0.0,True,False,False,True,False,False
2024-11-25 03:00:00+00:00,1.2601124048233032,1.2603188753128052,1.2593348026275635,1.2595410346984863,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 04:00:00+00:00,1.2593666315078735,1.2596678733825684,1.2591921091079712,1.2595410346984863,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 05:00:00+00:00,1.2597472667694092,1.2600488662719727,1.258954405784607,1.259525179862976,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 06:00:00+00:00,1.2594616413116455,1.2604618072509766,1.25911283493042,1.2601124048233032,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 07:00:00+00:00,1.2599854469299316,1.2599854469299316,1.257403016090393,1.257403016090393,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 08:00:00+00:00,1.257165789604187,1.2571974992752075,1.2549885511398315,1.256044626235962,0,0.0,0.0,False,True,True,False,False,False
2024-11-25 09:00:00+00:00,1.2561867237091064,1.257861614227295,1.2561867237091064,1.2573871612548828,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 10:00:00+00:00,1.2573555707931519,1.2583048343658447,1.2571816444396973,1.2578933238983154,0,0.0,0.0,False,False,False,False,False,False
2024-11-25 11:00:00+00:00,1.2579091787338257,1.2581782341003418,1.2563918828964233,1.2566603422164917,0,0.0,0.0,False,False,False,False,False,False
